brandid,brandname,category,overall_weighted_score,google_avg_rating,facebook_engagement_rate,google_perc_locations_in_3pack,google_perc_locations_in_3pack_percentile,google_avg_rating_percentile,facebook_engagement_rate_percentile,metric_average
3409,Preservation Management,Property Management,19,3.38,0.03,0.1882,40.28,9.08,91.01,46.79
570,The Mortgage Exchange,Real Estate,38,4.78,0.0020324637358353982,0.0,6.53,91.1,22.9,40.17666666666667
351,Lurin Capital,Real Estate,30,3.62,0.0036585365853658534,0.0417,20.74,15.43,36.56,24.243333333333336
3436,Keller Williams,Real Estate,36,4.83,0.008689224456546334,0.0562,23.6,93.39,58.86,58.616666666666674
3255,Coldwell Banker,Real Estate,34,4.7,0.010845410169233983,0.03,18.41,86.65,64.82,56.626666666666665
3254,Coldwell Banker Commercial,Real Estate,23,4.33,0.017630569489524933,0.0,6.53,57.74,74.85,46.373333333333335
3253,ERA,Real Estate,32,4.97,0.009167349058299546,0.0612,24.46,99.52,60.24,61.406666666666666
3627,Fourmidable Real Estate Management,Real Estate,29,3.66,0.005214261710407926,0.0,6.53,17.07,46.59,23.396666666666665
3252,Better Homes and Gardens,Real Estate,63,4.85,0.009185393258426966,0.03,18.41,94.64,60.37,57.806666666666665
175,NextHome Inc,Real Estate,36,4.62,0.005792484251683441,0.1119,30.42,81.2,49.27,53.63
2054,EXIT Realty,Real Estate,39,4.46,0.005502063273727648,0.2154,43.65,70.4,48.14,54.06333333333333
3402,Century 21,Real Estate,37,4.78,0.012432752996992417,0.05,22.52,91.1,67.93,60.51666666666667
27,Berkshire Hathaway HomeServices,Real Estate,39,4.48,0.00681222023568716,0.0024,13.14,72.3,53.07,46.169999999999995
3401,The Corcoran Group,Real Estate,31,4.92,0.00977096202573572,0.0,6.53,97.54,62.4,55.49
3224,Meritage Homes,Real Estate,20,4.33,0.03,0.1224,32.24,57.74,91.01,60.330000000000005
3645,Crye-Leike,Real Estate,33,4.14,0.015754666394300742,0.2,41.83,42.09,72.17,52.03
3252,Better Homes and Gardens,Real Estate,31,4.85,0.009185393258426966,0.03,18.41,94.64,60.37,57.806666666666665
656,Eagle Rock Advisors,Real Estate,27,3.54,0.003402807316035729,0.4054,59.03,13.09,34.31,35.47666666666667
913,Centerspace Homes,Real Estate,45,3.84,0.002466066115028737,0.32,53.33,25.28,26.88,35.163333333333334
788,Ruoff Mortgage,Real Estate,39,4.8,0.00665827094848294,0.4638,62.75,92.26,52.64,69.21666666666665
334,Doran Companies,Real Estate,34,4.2,0.006282245827010622,0.25,47.23,46.63,50.56,48.14000000000001
426,Nolan Real Estate,Real Estate,48,4.05,0.00352487363660548,0.3333,54.45,36.56,35.35,42.120000000000005
3467,Planet Home Lending,Real Estate,27,4.18,0.00800942285041225,0.069,25.41,45.12,56.27,42.26666666666667
531,The Colliers Companies,Real Estate,49,3.92,0.0010669403246430637,0.1053,29.95,29.65,12.88,24.159999999999997
209,RE/MAX,Real Estate,40,4.42,0.010871937578436186,0.1906,40.71,66.81,64.91,57.47666666666667
339,McWhinney,Real Estate,32,3.55,0.005350877192982456,0.0,6.53,13.31,47.02,22.286666666666665
973,Cherry Creek Mortgage Company,Real Estate,33,4.27,0.007582938388625593,0.05,22.52,52.42,55.49,43.47666666666667
322,The Durst Organization,Real Estate,39,3.73,0.0033137697516930024,0.1667,38.42,20.27,33.71,30.8
174,Nekter Juice Bar,Restaurants - Beverages & Desserts,67,4.11,0.00042927666881305,0.906,91.44,39.8,4.32,45.18666666666667
229,Smoothie King,Restaurants - Beverages & Desserts,55,4.14,0.0012950222581950628,0.5527,68.54,42.09,15.73,42.120000000000005
3158,Yogen Früz,Restaurants - Beverages & Desserts,28,3.61,0.001,0.8929,90.28,14.91,12.36,39.18333333333333
2058,Dairy Queen,Restaurants - Beverages & Desserts,55,3.93,0.011498847040737895,0.3132,52.9,29.9,66.38,49.72666666666667
60,Cold Stone Creamery,Restaurants - Beverages & Desserts,65,4.1,0.003273097340264598,0.7851,81.42,38.98,33.19,51.196666666666665
882,Booster Juice,Restaurants - Beverages & Desserts,40,3.91,0.03,0.9651,96.8,29.26,91.01,72.35666666666667
2059,Sprinkles,Restaurants - Beverages & Desserts,52,3.93,0.00021918750201459103,0.1667,38.42,29.9,1.99,23.436666666666664
259,Tropical Smoothie Cafe,Restaurants - Beverages & Desserts,63,4.08,0.002227099951817549,0.6353,72.69,37.99,24.55,45.076666666666675
925,HTeaO,Restaurants - Beverages & Desserts,71,4.76,0.004666396506868901,0.6531,74.07,89.84,43.22,69.04333333333334
177,Nothing Bundt Cakes,Restaurants - Beverages & Desserts,73,4.52,0.0012443526891451437,0.3644,56.44,74.33,14.95,48.57333333333332
143,Kona Ice,Restaurants - Beverages & Desserts,38,4.53,0.005077366523149656,0.0135,15.56,74.98,45.72,45.419999999999995
3513,Orange Leaf,Restaurants - Beverages & Desserts,58,4.28,0.0009794912344438984,0.9014,91.05,53.33,12.01,52.129999999999995
1161,Yogurtland,Restaurants - Beverages & Desserts,74,4.42,0.00018161062681610625,1.0,99.39,66.81,1.38,55.85999999999999
3234,Mrs. Fields,Restaurants - Beverages & Desserts,28,3.77,0.012463225461353304,0.093,29.0,21.95,68.19,39.71333333333333
54,Cinnabon,Restaurants - Beverages & Desserts,43,3.86,0.00826995307163602,0.0257,17.72,26.92,57.13,33.92333333333334
3162,Jamba Juice,Restaurants - Beverages & Desserts,57,4.07,0.001392426557989472,0.73,78.95,37.38,16.77,44.366666666666674
3586,Juice It Up!,Restaurants - Beverages & Desserts,55,4.29,0.0008628127696289904,0.9333,94.34,54.24,9.16,52.580000000000005
3620,Vitality Bowls,Restaurants - Beverages & Desserts,52,4.15,0.001627138701247473,0.8923,89.97,43.22,19.1,50.76333333333333
445,Rita's Italian Ice & Frozen Custard,Restaurants - Beverages & Desserts,57,4.5,0.001581595167721998,0.2266,44.94,73.34,18.41,45.56333333333333
57,Clean Juice,Restaurants - Beverages & Desserts,69,4.37,0.0011837013430457547,0.9024,91.18,62.06,13.74,55.660000000000004
3564,Nektar Juice,Restaurants - Beverages & Desserts,54,4.1,0.0009583133684714901,0.77,80.47,38.98,11.58,43.67666666666667
3544,Teaspoon,Restaurants - Beverages & Desserts,51,4.66,0.03,0.4412,61.28,84.01,91.01,78.76666666666667
3625,Krispy Kreme,Restaurants - Beverages & Desserts,71,4.24,0.016961140673012066,0.78,81.2,49.91,73.55,68.22000000000001
2055,Insomnia Cookies,Restaurants - Beverages & Desserts,56,3.95,0.03,0.9881,98.36,30.64,91.01,73.33666666666666
132,Jamba,Restaurants - Beverages & Desserts,60,4.13,0.0009553379508000955,0.6412,73.29,41.44,11.32,42.01666666666667
583,Handel's Homemade Ice Cream,Restaurants - Beverages & Desserts,69,4.68,0.007508892109076538,0.8462,86.21,85.18,55.23,75.53999999999999
2056,Pressed,Restaurants - Beverages & Desserts,54,4.16,0.03,0.6939,77.1,44.17,91.01,70.76
2057,Van Leeuwen Ice Cream,Restaurants - Beverages & Desserts,56,4.34,0.01709251101321586,0.6667,75.32,59.25,73.9,69.49
1163,Yogen Fruz,Restaurants - Beverages & Desserts,32,3.1,0.03,1.0,99.39,2.85,91.01,64.41666666666667
3398,Fiiz Drinks,Restaurants - Beverages & Desserts,48,4.33,0.010785203104525753,0.86,87.25,57.74,64.65,69.88000000000001
552,Biggby Coffee,Restaurants - Coffee Shops,58,4.37,0.0031483572537848404,0.6591,74.63,62.06,32.32,56.336666666666666
509,Coffee Beanery,Restaurants - Coffee Shops,33,4.01,0.009322916666666667,0.6875,76.84,34.27,60.93,57.34666666666667
223,Scooter's Coffee,Restaurants - Coffee Shops,56,4.38,0.0030938726230003016,0.4503,61.97,62.75,30.94,51.88666666666666
3570,Black Rock Coffee Bar,Restaurants - Coffee Shops,55,4.46,0.01955405346091384,0.38,57.56,70.4,76.66,68.20666666666666
85,Dunkin',Restaurants - Coffee Shops,62,3.8,5.832292589502069e-05,0.7257,78.48,23.12,0.69,34.09666666666667
774,Port City Java,Restaurants - Coffee Shops,58,4.2,0.003107794138520959,0.1923,40.8,46.63,31.81,39.74666666666667
3514,Philz Coffee,Restaurants - Coffee Shops,61,4.49,0.004668534080298786,0.3438,55.14,72.82,43.3,57.086666666666666
315,The Human Bean,Restaurants - Coffee Shops,70,4.57,0.00929990861361478,0.1667,38.42,78.09,60.85,59.120000000000005
257,Tim Hortons,Restaurants - Coffee Shops,46,3.7,0.03,0.0197,16.85,19.23,91.01,42.36333333333334
1131,Dutch Bros Coffee,Restaurants - Coffee Shops,80,4.55,0.017119907423164632,0.4035,58.77,76.79,74.07,69.87666666666667
389,PJ's Coffee,Restaurants - Coffee Shops,72,4.32,0.0036365548243500207,0.5882,70.35,56.53,36.13,54.336666666666666
920,Starbucks,Restaurants - Coffee Shops,53,4.01,0.03,0.2522,47.71,34.27,91.01,57.663333333333334
3591,L&L Hawaiian Barbecue,Restaurants - Fast Casual & QSR,55,4.09,0.004152218115732383,0.71,77.92,38.5,39.67,52.03
3559,Quesada Burritos and Tacos,Restaurants - Fast Casual & QSR,44,4.19,0.0016179253922705905,0.98,97.8,45.94,18.84,54.193333333333335
246,Taco Bell,Restaurants - Fast Casual & QSR,50,3.62,0.03,0.4146,59.9,15.43,91.01,55.446666666666665
387,Pizza Guys,Restaurants - Fast Casual & QSR,38,4.11,0.003646723646723647,0.5818,70.18,39.8,36.39,48.79
356,Bruegger's Bagels,Restaurants - Fast Casual & QSR,62,4.04,0.006476683937823834,0.9216,93.22,36.04,51.77,60.343333333333334
358,Manhattan Bagel,Restaurants - Fast Casual & QSR,64,4.08,0.0013907785336356765,0.8966,90.67,37.99,16.68,48.446666666666665
373,Chipotle Mexican Grill,Restaurants - Fast Casual & QSR,52,3.65,0.03,0.0046,13.66,16.59,91.01,40.42
3594,Qdoba Mexican Grill,Restaurants - Fast Casual & QSR,55,3.96,0.011286295700947364,0.03,18.41,31.2,65.77,38.46
3549,Hissho Sushi,Restaurants - Fast Casual & QSR,48,3.97,0.0031279753570428452,0.7333,79.17,31.94,31.98,47.696666666666665
3624,Pizza 73,Restaurants - Fast Casual & QSR,52,3.67,0.010229126152688037,0.9333,94.34,17.46,63.79,58.53
3165,Potbelly,Restaurants - Fast Casual & QSR,56,4.11,0.0037831021437578815,0.57,69.27,39.8,37.34,48.803333333333335
234,Sonic Drive-In,Restaurants - Fast Casual & QSR,61,3.75,0.0019468393658866065,0.5783,69.92,21.0,22.39,37.77
240,Steak 'n Shake,Restaurants - Fast Casual & QSR,51,3.67,0.004307466274876453,0.0043,13.48,17.46,40.88,23.94
247,Taco John's,Restaurants - Fast Casual & QSR,53,3.87,0.0008892425057917769,0.4682,63.09,27.53,9.77,33.46333333333333
506,Playa Bowls,Restaurants - Fast Casual & QSR,39,4.01,0.017019015569903553,0.0,6.53,34.27,73.81,38.20333333333334
3580,El Pollo Loco,Restaurants - Fast Casual & QSR,56,3.96,0.01046035306739491,0.0,6.53,31.2,64.3,34.01
3354,Pokeworks,Restaurants - Fast Casual & QSR,59,4.28,0.00915442062153698,0.8657,87.64,53.33,60.16,67.04333333333334
482,Panda Express,Restaurants - Fast Casual & QSR,33,3.7,0.03,0.0,6.53,19.23,91.01,38.92333333333334
243,Subway,Restaurants - Fast Casual & QSR,36,3.9,0.03,0.6283,72.26,28.69,91.01,63.98666666666667
268,Wendy's,Restaurants - Fast Casual & QSR,60,3.68,0.03,0.6685,75.63,18.02,91.01,61.553333333333335
3616,Sarku Japan,Restaurants - Fast Casual & QSR,31,3.84,0.027094105480868665,0.05,22.52,25.28,80.47,42.75666666666666
272,Wingstop,Restaurants - Fast Casual & QSR,49,3.61,0.03,0.0,6.53,14.91,91.01,37.483333333333334
276,Zaxby's,Restaurants - Fast Casual & QSR,55,4.01,0.0006603538499875406,0.0029,13.22,34.27,6.48,17.99
3581,Abbey Carpet & Floor,Restaurants - Fast Casual & QSR,46,4.59,0.0169606732480984,0.6757,76.4,79.43,73.47,76.43333333333334
1132,Rush Bowls,Restaurants - Fast Casual & QSR,61,4.42,0.002289501913255095,0.8485,86.34,66.81,24.98,59.376666666666665
3182,Cicis Pizza,Restaurants - Fast Casual & QSR,71,3.86,0.002341940318844529,0.19,40.54,26.92,25.41,30.956666666666667
481,barBURRITO,Restaurants - Fast Casual & QSR,45,4.2,0.02259036144578313,0.8354,85.22,46.63,78.74,70.19666666666666
19,Arby's,Restaurants - Fast Casual & QSR,56,3.96,0.008518741230707557,0.4062,59.16,31.2,58.34,49.56666666666666
176,Noodles & Company,Restaurants - Fast Casual & QSR,51,3.99,0.0007762368039743323,0.0486,22.13,33.36,8.12,21.20333333333333
379,Zoup!,Restaurants - Fast Casual & QSR,68,4.23,0.0009140767824497259,0.8958,90.58,48.79,10.37,49.913333333333334
3567,Wow Bao,Restaurants - Fast Casual & QSR,40,1.97,0.002302207969550926,0.1209,32.07,0.17,25.15,19.13
584,Shoney's,Restaurants - Fast Casual & QSR,57,3.89,0.005129412226243368,0.0652,24.98,28.18,46.07,33.07666666666666
3532,Penn Station East Coast Subs,Restaurants - Fast Casual & QSR,44,4.15,0.005675146771037182,0.85,86.6,43.22,48.92,59.580000000000005
3518,Café Zupas,Restaurants - Fast Casual & QSR,51,4.34,0.03,0.0213,17.29,59.25,91.01,55.85
101,Five Guys,Restaurants - Fast Casual & QSR,63,4.28,0.0015907568653717348,0.6291,72.34,53.33,18.5,48.05666666666667
3283,Krispy Krunchy Chicken,Restaurants - Fast Casual & QSR,32,3.99,0.005225769576222748,0.71,77.92,33.36,46.67,52.65
98,Famous Dave's,Restaurants - Fast Casual & QSR,69,4.18,0.0007585345275181723,0.0125,15.13,45.12,7.87,22.706666666666667
88,Einstein Bros. Bagels,Restaurants - Fast Casual & QSR,67,3.83,0.03,0.2417,46.33,24.42,91.01,53.919999999999995
773,Wayback Burgers,Restaurants - Fast Casual & QSR,73,4.03,0.0027710391562766525,0.8861,89.63,35.39,29.04,51.35333333333333
75,Dairy Queen,Restaurants - Fast Casual & QSR,56,4.0,0.03,0.0076,13.87,33.79,91.01,46.223333333333336
74,Culver's,Restaurants - Fast Casual & QSR,71,4.35,0.03,0.2177,44.08,60.33,91.01,65.14
777,Chicken Salad Chick,Restaurants - Fast Casual & QSR,72,4.56,0.0007091611193357698,0.0,6.53,77.48,7.0,30.33666666666667
800,Le Peep,Restaurants - Fast Casual & QSR,54,4.39,0.012447609438062713,0.1351,34.31,63.79,68.11,55.40333333333333
3572,Del Taco,Restaurants - Fast Casual & QSR,53,3.85,0.007367128573934397,0.12,31.81,26.19,54.71,37.57
3521,Boston Pizza,Restaurants - Fast Casual & QSR,70,3.89,0.004274060171334064,0.87,88.2,28.18,40.54,52.306666666666665
3590,The Honey Baked Ham Company,Restaurants - Fast Casual & QSR,46,4.41,0.0024629783565776916,0.1,29.6,65.9,26.79,40.76333333333333
51,Chick-fil-A,Restaurants - Fast Casual & QSR,68,4.44,0.0053477853163439795,0.6144,71.74,68.67,46.93,62.446666666666665
48,Charleys Philly Steaks,Restaurants - Fast Casual & QSR,46,3.84,0.009436794921288552,0.0376,19.97,25.28,61.19,35.48
919,Velvet Taco,Restaurants - Fast Casual & QSR,70,4.46,0.0013149017271012573,0.3125,52.72,70.4,16.08,46.4
45,Carl's Jr./Hardee's,Restaurants - Fast Casual & QSR,58,3.76,0.03,0.4962,64.91,21.43,91.01,59.116666666666674
3697,Whataburger,Restaurants - Fast Casual & QSR,44,3.36,0.03,0.0,6.53,8.6,91.01,35.38
39,Burger King,Restaurants - Fast Casual & QSR,42,3.47,0.014311270125223614,0.1592,37.17,11.5,70.7,39.79
911,Checkers,Restaurants - Fast Casual & QSR,49,3.65,0.010818864990930292,0.3463,55.23,16.59,64.74,45.52
31,Blaze Pizza,Restaurants - Fast Casual & QSR,64,4.35,0.0004440888600661904,0.3486,55.4,60.33,4.49,40.07333333333333
1200,California Tortilla,Restaurants - Fast Casual & QSR,58,4.08,0.0010506303782269362,0.125,32.63,37.99,12.71,27.77666666666667
3484,Pizza Pizza,Restaurants - Fast Casual & QSR,47,3.86,0.03,0.94,94.86,26.92,91.01,70.93
24,Baskin Robbins,Restaurants - Fast Casual & QSR,45,3.84,0.03,0.843,85.91,25.28,91.01,67.39999999999999
22,Auntie Anne's,Restaurants - Fast Casual & QSR,37,3.5,0.01002060310919648,0.0,6.53,12.45,63.01,27.33
3423,Wienerschnitzel,Restaurants - Fast Casual & QSR,50,4.07,0.023004434589800445,0.07,25.71,37.38,78.91,47.333333333333336
135,Jason's Deli,Restaurants - Fast Casual & QSR,73,4.35,0.000716915957897481,0.8973,90.75,60.33,7.17,52.74999999999999
380,Mucho Burrito Fresh Mexican Grill,Restaurants - Fast Casual & QSR,59,4.05,0.0013763635243123319,0.8095,83.41,36.56,16.51,45.49333333333333
141,KFC,Restaurants - Fast Casual & QSR,47,3.44,0.03,0.0076,13.87,10.8,91.01,38.56
205,Qdoba Mexican Eats,Restaurants - Fast Casual & QSR,57,4.03,0.002772156460510631,0.057,23.77,35.39,29.13,29.429999999999996
3609,Chick-Fil-A,Restaurants - Fast Casual & QSR,62,4.37,0.004766254000660061,0.61,71.48,62.06,43.99,59.17666666666668
198,Potbelly Sandwich Shop,Restaurants - Fast Casual & QSR,68,4.12,0.03,0.875,88.46,40.75,91.01,73.40666666666665
197,Popeyes Louisiana Kitchen,Restaurants - Fast Casual & QSR,54,3.56,0.03,0.6715,75.89,13.53,91.01,60.14333333333334
194,Pizza Hut,Restaurants - Fast Casual & QSR,54,3.65,0.0012383900928792568,0.6922,77.01,16.59,14.87,36.15666666666667
540,Little Caesars Pizza,Restaurants - Fast Casual & QSR,42,3.7,0.026006074411541385,0.0179,16.55,19.23,80.03,38.60333333333333
541,Domino's Pizza,Restaurants - Fast Casual & QSR,45,3.66,0.018424242424242423,0.2149,43.56,17.07,75.97,45.53333333333333
186,Papa Murphy's,Restaurants - Fast Casual & QSR,41,4.32,0.03,0.1745,39.76,56.53,91.01,62.43333333333334
184,Panera Bread,Restaurants - Fast Casual & QSR,53,3.97,0.00041600484078360185,0.2944,51.08,31.94,3.98,29.0
553,Jet's Pizza,Restaurants - Fast Casual & QSR,60,4.09,0.03,0.449,61.62,38.5,91.01,63.71
568,Fresh Set,Restaurants - Fast Casual & QSR,45,1.8,0.03,0.0,6.53,0.09,91.01,32.54333333333334
165,Moe's Southwest Grill,Restaurants - Fast Casual & QSR,55,3.97,0.004027521396207418,0.0179,16.55,31.94,38.89,29.126666666666665
138,Jimmy John's,Restaurants - Fast Casual & QSR,50,3.8,0.0026642073982990062,0.0041,13.4,23.12,28.44,21.653333333333336
3355,CAVA,Restaurants - Fast Casual & QSR,56,4.33,0.013719585066207754,0.7073,77.7,57.74,69.84,68.42666666666666
3381,Costa Vida,Restaurants - Fast Casual & QSR,61,4.16,0.008618986909913631,0.0116,15.04,44.17,58.69,39.300000000000004
164,MOD Pizza,Restaurants - Fast Casual & QSR,67,4.46,0.0014199916197215885,0.3478,55.32,70.4,17.03,47.583333333333336
3246,QDOBA Mexican Eats,Restaurants - Fast Casual & QSR,47,3.95,0.006630105590570517,0.0439,21.26,30.64,52.55,34.81666666666667
3245,CKE Restaurants,Restaurants - Fast Casual & QSR,48,3.84,0.017382413087934562,0.2092,42.87,25.28,74.5,47.550000000000004
159,McDonald's,Restaurants - Fast Casual & QSR,57,3.44,0.007055698514152901,0.4221,60.41,10.8,53.67,41.626666666666665
158,McAlister's Deli,Restaurants - Fast Casual & QSR,77,4.21,0.0019340715393934241,0.8203,84.01,47.23,22.3,51.18000000000001
572,Cook Out,Restaurants - Fast Casual & QSR,42,4.02,0.0007009198111369621,0.0,6.53,34.83,6.91,16.09
3530,Gold Star Chili,Restaurants - Fast Casual & QSR,58,4.15,0.002343674495022712,0.2167,43.91,43.22,25.5,37.54333333333333
3633,WingsUp!,Restaurants - Fast Casual & QSR,48,4.06,0.011016949152542373,0.9667,97.06,36.95,65.17,66.39333333333333
150,Long John Silver's,Restaurants - Fast Casual & QSR,47,3.67,0.03,0.0324,19.27,17.46,91.01,42.580000000000005
406,TGI Friday's,Restaurants - Sit Down,63,3.71,0.0039088200007740236,0.1053,29.95,19.58,37.77,29.100000000000005
1000,The Cheesecake Factory,Restaurants - Sit Down,74,4.15,0.004931709614478907,0.0065,13.74,43.22,45.12,34.026666666666664
3550,Earls Kitchen + Bar,Restaurants - Sit Down,65,4.19,0.008819035421963266,0.5636,68.89,45.94,59.2,58.01
383,Dave and Buster's,Restaurants - Sit Down,67,4.12,0.00012596309281380556,0.0,6.53,40.75,0.86,16.046666666666667
868,Mellow Mushroom,Restaurants - Sit Down,73,4.36,0.0004175401216536651,0.0,6.53,61.24,4.06,23.94333333333333
3587,Firebirds Wood Fired Grill,Restaurants - Sit Down,65,4.34,0.009331952763542472,0.7857,81.5,59.25,61.02,67.25666666666667
1178,Logan’s Roadhouse,Restaurants - Sit Down,62,3.85,0.004053580970279881,0.5233,66.9,26.19,39.24,44.11000000000001
640,P.F. Chang's,Restaurants - Sit Down,81,4.15,0.0035357795585547595,0.5,65.21,43.22,35.52,47.98333333333333
412,Johnny's Italian Steakhouse,Restaurants - Sit Down,56,4.23,0.03,0.0714,26.06,48.79,91.01,55.28666666666667
561,Fazoli's,Restaurants - Sit Down,71,4.14,0.03,0.0367,19.71,42.09,91.01,50.93666666666667
970,Chili's Bar and Grill,Restaurants - Sit Down,65,3.91,0.004347076073831292,0.5076,65.77,29.26,41.23,45.419999999999995
808,El Torito,Restaurants - Sit Down,63,4.07,0.0023682699040890026,0.2857,50.39,37.38,25.84,37.870000000000005
1162,Romano's Macaroni Grill,Restaurants - Sit Down,82,4.02,0.03,0.5385,67.72,34.83,91.01,64.52
1252,California Pizza Kitchen,Restaurants - Sit Down,59,4.1,0.0007994931515114947,0.0111,14.95,38.98,8.21,20.71333333333333
495,Ruby Tuesday,Restaurants - Sit Down,53,3.92,0.0011532695190866107,0.0479,21.69,29.65,13.66,21.666666666666668
1126,Office Tavern & Grill,Restaurants - Sit Down,56,4.1,0.017158176943699734,0.0,6.53,38.98,74.16,39.88999999999999
1160,Olive Garden Italian Restaurant,Restaurants - Sit Down,76,4.25,0.03,0.5652,69.06,50.91,91.01,70.32666666666667
1151,True Food Kitchen,Restaurants - Sit Down,78,4.39,0.0005897597767219324,0.881,89.11,63.79,5.88,52.92666666666667
1181,Old Chicago,Restaurants - Sit Down,68,4.07,0.003629357059168131,0.2571,48.06,37.38,36.04,40.49333333333333
1177,J. Alexander's,Restaurants - Sit Down,64,4.45,0.0033879795800221043,0.1667,38.42,69.53,34.14,47.36333333333334
3599,STK,Restaurants - Sit Down,83,4.45,0.0017846834876643358,0.625,72.17,69.53,20.92,54.20666666666667
211,Red Robin,Restaurants - Sit Down,61,4.08,0.0008370054897713007,0.1089,30.25,37.99,8.9,25.71333333333334
3541,Sullivan’s Steakhouse,Restaurants - Sit Down,70,4.23,0.00788060320550134,0.8,82.67,48.79,55.83,62.43000000000001
182,Outback Steakhouse,Restaurants - Sit Down,63,4.14,0.00035734538985605197,0.0,6.53,42.09,3.37,17.330000000000002
1176,Hooters,Restaurants - Sit Down,68,3.87,0.005145094034550251,0.0,6.53,27.53,46.33,26.796666666666667
262,Twin Peaks,Restaurants - Sit Down,73,4.38,0.020631845065094436,0.1231,32.41,62.75,77.44,57.53333333333333
3612,Bonefish Grill,Restaurants - Sit Down,77,4.38,0.0010202625193611993,0.84,85.57,62.75,12.62,53.64666666666667
3611,Aussie Grill,Restaurants - Sit Down,50,4.28,0.0005294117647058823,0.5,65.21,53.33,5.27,41.269999999999996
38,Buffalo Wild Wings,Restaurants - Sit Down,57,3.77,0.0009698929076581127,0.3832,57.74,21.95,11.93,30.540000000000003
127,IHOP,Restaurants - Sit Down,59,3.84,0.012440157948072824,0.7591,79.95,25.28,68.02,57.75
52,Chili's Grill & Bar,Restaurants - Sit Down,56,3.95,0.0010789894705510287,0.0503,22.9,30.64,13.05,22.19666666666667
108,Golden Corral,Restaurants - Sit Down,62,4.03,0.0011994880653807083,0.0,6.53,35.39,14.0,18.64
3238,Voodoo Brewing Company,Restaurants - Sit Down,51,4.4,0.006311834690043832,0.125,32.63,65.0,50.91,49.51333333333333
30,Black Bear Diner,Restaurants - Sit Down,72,4.26,0.00211306483238256,0.0442,21.35,51.77,23.77,32.29666666666667
80,Denny's,Restaurants - Sit Down,62,3.83,0.01181907410436774,0.0665,25.15,24.42,66.98,38.85
23,Bar Louie,Restaurants - Sit Down,70,4.14,0.00023227667819899998,0.0164,15.99,42.09,2.07,20.05
17,Applebee's,Restaurants - Sit Down,62,3.9,0.0020791359033942055,0.1147,30.77,28.69,23.25,27.570000000000004
3475,Kona Grill,Restaurants - Sit Down,57,4.41,0.0007576770512991933,0.2143,43.43,65.9,7.78,39.03666666666667
3573,"Snooze, an A.M. Eatery",Restaurants - Sit Down,69,4.39,0.0006456682879170826,0.5645,68.97,63.79,6.31,46.35666666666666
3391,LongHorn Steakhouse,Restaurants - Sit Down,67,4.32,0.0017709492527312105,0.93,94.08,56.53,20.66,57.09
962,Eddie Bauer,Retail - Clothing & Accessories,45,4.34,0.002217623752586639,0.0098,14.09,59.25,24.46,32.6
3480,Value Village,Retail - Clothing & Accessories,61,3.98,0.03,1.0,99.39,32.71,91.01,74.37
196,Plato's Closet,Retail - Clothing & Accessories,48,3.6,0.00021473439161933818,0.1265,33.1,14.48,1.82,16.466666666666665
1227,Timberland,Retail - Clothing & Accessories,39,4.11,0.009052979611115486,0.0667,25.24,39.8,59.72,41.586666666666666
3610,Good Feet Store,Retail - Clothing & Accessories,55,4.52,0.0008113308143443288,0.94,94.86,74.33,8.38,59.19
3529,Abercrombie & Fitch,Retail - Clothing & Accessories,38,4.09,0.03,0.0,6.53,38.5,91.01,45.34666666666667
366,Shoe Sensation,Retail - Clothing & Accessories,45,4.21,0.005019642077695329,0.9732,97.49,47.23,45.46,63.39333333333334
926,Apricot Lane Boutique,Retail - Clothing & Accessories,49,4.47,0.0014825196553678946,0.1169,31.2,71.43,17.98,40.20333333333334
178,Once Upon A Child,Retail - Clothing & Accessories,49,3.83,0.0007648960154876242,0.0095,14.0,24.42,7.95,15.456666666666669
3682,DSW Designer Shoe Warehouse,Retail - Clothing & Accessories,54,4.15,0.0018573996405032954,0.9191,92.83,43.22,21.52,52.52333333333334
3553,Boot Barn,Retail - Clothing & Accessories,51,4.31,0.001444313683534824,0.45,61.8,55.79,17.46,45.01666666666667
3485,Zumiez,Retail - Clothing & Accessories,30,4.23,0.03,0.01,14.48,48.79,91.01,51.42666666666667
801,Foot Locker,Retail - Clothing & Accessories,40,4.05,0.03,0.0,6.53,36.56,91.01,44.70000000000001
3495,Nordstrom Rack,Retail - Clothing & Accessories,64,4.15,0.03,0.24,46.02,43.22,91.01,60.083333333333336
3531,Just Between Friends,Retail - Clothing & Accessories,47,4.52,0.0051414032454741585,0.25,47.23,74.33,46.24,55.93333333333334
3654,Vera Bradley,Retail - Clothing & Accessories,50,4.46,0.03,0.22,44.34,70.4,91.01,68.58333333333333
964,Aéropostale,Retail - Clothing & Accessories,46,4.24,0.010044717346325834,0.0659,25.06,49.91,63.18,46.050000000000004
958,Reebok,Retail - Clothing & Accessories,51,4.34,0.00134400459161711,0.0,6.53,59.25,16.34,27.373333333333335
818,Finish Line,Retail - Clothing & Accessories,33,3.96,0.000812743823146944,0.0,6.53,31.2,8.56,15.43
963,Brooks Brothers,Retail - Clothing & Accessories,43,4.21,0.00806660116862299,0.0146,15.73,47.23,56.35,39.77
960,Lucky Brand,Retail - Clothing & Accessories,36,4.34,0.004688965301656768,0.0,6.53,59.25,43.47,36.416666666666664
961,Forever 21,Retail - Clothing & Accessories,44,3.93,0.03,0.2727,49.14,29.9,91.01,56.68333333333334
